type,sensor,value,timestamp
"watt","meanPerHour",257.51,1458309734
"motion","livingRoomPerHour",0.02,1458313206
"watt","meanPerHour",283.01,1458313278
"motion","livingRoomPerHour",0,1458316808
"watt","meanPerHour",282.83,1458316810
"motion","livingRoomPerHour",0.04,1458320401
"watt","meanPerHour",177.92,1458320413
"motion","livingRoomPerHour",0.02,1458324003
"watt","meanPerHour",648.63,1458324022
"motion","livingRoomPerHour",0.13,1458327605
"watt","meanPerHour",2433.29,1458327640
"motion","livingRoomPerHour",0.09,1458331207
"watt","meanPerHour",3217.68,1458331217
"watt","meanPerHour",1639.81,1458334802
"motion","livingRoomPerHour",0.02,1458334809
"motion","livingRoomPerHour",0,1458338401
"watt","meanPerHour",2670.17,1458338454
"motion","livingRoomPerHour",0.02,1458342004
"watt","meanPerHour",2996.39,1458342026
"watt","sumPerDay",30692.43,1458342026
"motion","livingRoomPerHour",0,1458345606
"watt","meanPerHour",2617.15,1458345615
"motion","livingRoomPerHour",0,1458349208
"watt","meanPerHour",2514.04,1458349331
"motion","livingRoomPerHour",0.01,1458352809
"watt","meanPerHour",1091.42,1458352831
"motion","livingRoomPerHour",0,1458356401
"watt","meanPerHour",190.88,1458356411
"motion","livingRoomPerHour",0,1458360004
"watt","meanPerHour",181.13,1458360041
"motion","livingRoomPerHour",0,1458363606
"watt","meanPerHour",1258.21,1458363633
"motion","livingRoomPerHour",0,1458367208
"watt","meanPerHour",1155.73,1458367220
"min","tankHotWaterPerDay",526,1458368185
"motion","livingRoomPerHour",0.03,1458370800
"watt","meanPerHour",2193.16,1458370821
"motion","livingRoomPerHour",0.09,1458374403
"watt","meanPerHour",1734.99,1458374429
"motion","livingRoomPerHour",0.09,1458378004
"watt","meanPerHour",2225.26,1458378012
"motion","livingRoomPerHour",0.18,1458381607
"watt","meanPerHour",1531.64,1458381681
"motion","livingRoomPerHour",0.23,1458385209
"watt","meanPerHour",635.64,1458385271
"motion","livingRoomPerHour",0.13,1458388801
"watt","meanPerHour",1400.55,1458388890
"motion","livingRoomPerHour",0.09,1458392403
"watt","meanPerHour",1441.08,1458392436
"motion","livingRoomPerHour",0.12,1458396005
"watt","meanPerHour",1197.78,1458396005
"temp","outside",7.52,1458397219
"motion","livingRoomPerHour",0.18,1458399607
"watt","meanPerHour",752,1458399643
"motion","livingRoomPerHour",0.07000000000000001,1458403210
"watt","meanPerHour",608.17,1458403249
"motion","livingRoomPerHour",0.11,1458406802
"watt","meanPerHour",854.5599999999999,1458406810
"motion","livingRoomPerHour",0.01,1458410404
"watt","meanPerHour",512.3099999999999,1458410417
"motion","livingRoomPerHour",0.1,1458414006
"watt","meanPerHour",2451.49,1458414043
"motion","livingRoomPerHour",0.06,1458417608
"watt","meanPerHour",3530.07,1458417627
"motion","livingRoomPerHour",0.01,1458421200
"watt","meanPerHour",2213.06,1458421217
"motion","livingRoomPerHour",0.01,1458424803
"watt","meanPerHour",3357.74,1458424812
"motion","livingRoomPerHour",0.01,1458428405
"watt","meanPerHour",3619.78,1458428410
"watt","sumPerDay",39267.84,1458428410
"motion","livingRoomPerHour",0,1458432007
"watt","meanPerHour",3245.62,1458432012
"motion","livingRoomPerHour",0,1458435609
"watt","meanPerHour",3108.88,1458435618
"min","tankHotWaterPerDay",212,1458435776
"motion","livingRoomPerHour",0,1458439201
"watt","meanPerHour",705.1799999999999,1458439227
"watt","meanPerHour",539.9400000000001,1458442803
"motion","livingRoomPerHour",0,1458442803
"motion","livingRoomPerHour",0,1458446405
"watt","meanPerHour",793.61,1458446442
"motion","livingRoomPerHour",0,1458450007
"watt","meanPerHour",866.51,1458450030
"motion","livingRoomPerHour",0,1458453609
"watt","meanPerHour",748.4400000000001,1458453653
"motion","livingRoomPerHour",0.03,1458457201
"watt","meanPerHour",1939.38,1458457203
"motion","livingRoomPerHour",0.04,1458460804
"watt","meanPerHour",2710.34,1458460832
"temp","outside",7.26,1458462741
"motion","livingRoomPerHour",0.22,1458464406
"watt","meanPerHour",3385.04,1458464416
"motion","livingRoomPerHour",0.14,1458468000
"watt","meanPerHour",3116.1,1458468023
"motion","livingRoomPerHour",0.39,1458471600
"watt","meanPerHour",2429.37,1458471638
"motion","livingRoomPerHour",0.05,1458475201
"watt","meanPerHour",1850,1458475204
"watt","meanPerHour",1644.05,1458478802
"motion","livingRoomPerHour",0,1458478804
"motion","livingRoomPerHour",0,1458482406
"watt","meanPerHour",1009.77,1458482462
"motion","livingRoomPerHour",0,1458486008
"watt","meanPerHour",978.52,1458486030
"motion","livingRoomPerHour",0,1458489600
"watt","meanPerHour",1147.71,1458489612
"motion","livingRoomPerHour",0,1458493202
"watt","meanPerHour",1267.73,1458493266
"motion","livingRoomPerHour",0.05,1458496804
"watt","meanPerHour",1622.47,1458496820
"motion","livingRoomPerHour",0.19,1458500406
"watt","meanPerHour",2200.97,1458500444
"motion","livingRoomPerHour",0.05,1458504008
"watt","meanPerHour",2169.04,1458504014
"motion","livingRoomPerHour",0.01,1458507610
"watt","meanPerHour",1429.12,1458507615
"motion","livingRoomPerHour",0.02,1458511202
"watt","meanPerHour",1908.05,1458511217
"motion","livingRoomPerHour",0.03,1458514804
"temp","outside",8.25,1458514806
"watt","meanPerHour",3010.13,1458514898
"watt","sumPerDay",43825.97,1458514898
"motion","livingRoomPerHour",0,1458518406
"watt","meanPerHour",2787.86,1458518554
"min","tankHotWaterPerDay",191,1458520862
"motion","livingRoomPerHour",0,1458522008
"watt","meanPerHour",1337.62,1458522074
"motion","livingRoomPerHour",0,1458525600
"watt","meanPerHour",1465.17,1458525668
"motion","livingRoomPerHour",0,1458529202
"watt","meanPerHour",772.23,1458529203
"motion","livingRoomPerHour",0,1458532804
"watt","meanPerHour",196.98,1458532979
"motion","livingRoomPerHour",0,1458536406
"watt","meanPerHour",2013.5,1458536414
"watt","meanPerHour",3442.69,1458540003
"motion","livingRoomPerHour",0.02,1458540009
"motion","livingRoomPerHour",0.02,1458543601
"watt","meanPerHour",1850.69,1458543659
"motion","livingRoomPerHour",0.03,1458547203
"watt","meanPerHour",291.78,1458547281
"motion","livingRoomPerHour",0,1458550805
"watt","meanPerHour",256.38,1458550869
"motion","livingRoomPerHour",0,1458554407
"watt","meanPerHour",273.59,1458554425
"motion","livingRoomPerHour",0,1458558009
"watt","meanPerHour",253.5,1458558010
"motion","livingRoomPerHour",0.05,1458561601
"watt","meanPerHour",229.49,1458561618
"motion","livingRoomPerHour",0,1458565204
"watt","meanPerHour",174.49,1458565240
"watt","meanPerHour",246.11,1458568804
"motion","livingRoomPerHour",0,1458568806
"motion","livingRoomPerHour",0,1458572408
"watt","meanPerHour",267.18,1458572654
"motion","livingRoomPerHour",0.02,1458576000
"watt","meanPerHour",234.66,1458576382
"motion","livingRoomPerHour",0.01,1458579603
"watt","meanPerHour",271.02,1458579620
"motion","livingRoomPerHour",0.1,1458583205
"watt","meanPerHour",2279.11,1458583239
"motion","livingRoomPerHour",0.27,1458586807
"watt","meanPerHour",1579.59,1458586962
"motion","livingRoomPerHour",0.03,1458590409
"watt","meanPerHour",877.12,1458590583
"motion","livingRoomPerHour",0.03,1458594001
"watt","meanPerHour",1242.1,1458594026
"motion","livingRoomPerHour",0.01,1458597603
"watt","meanPerHour",3804.5,1458597659
"motion","livingRoomPerHour",0.02,1458601206
"temp","outside",10.68,1458601231
"watt","meanPerHour",4013.43,1458601248
"watt","sumPerDay",30160.79,1458601248
"motion","livingRoomPerHour",0,1458604808
"watt","meanPerHour",2973.7,1458604826
"motion","livingRoomPerHour",0,1458608400
"watt","meanPerHour",2557.96,1458608495
"min","tankHotWaterPerDay",259,1458611399
"motion","livingRoomPerHour",0,1458612002
"watt","meanPerHour",2050.98,1458612060
"motion","livingRoomPerHour",0,1458615604
"watt","meanPerHour",239.64,1458615628
"motion","livingRoomPerHour",0,1458619206
"watt","meanPerHour",297.03,1458619241
"watt","meanPerHour",1298.54,1458622807
"motion","livingRoomPerHour",0,1458622808
"motion","livingRoomPerHour",0.03,1458626400
"watt","meanPerHour",4378.12,1458626470
"motion","livingRoomPerHour",0.08,1458630002
"watt","meanPerHour",2377.98,1458630040
"motion","livingRoomPerHour",0.01,1458633604
"watt","meanPerHour",1406.58,1458633668
"watt","meanPerHour",194.48,1458637200
"motion","livingRoomPerHour",0.01,1458637206
"motion","livingRoomPerHour",0,1458640809
"watt","meanPerHour",171.81,1458640841
"motion","livingRoomPerHour",0,1458644401
"watt","meanPerHour",187.41,1458644424
"motion","livingRoomPerHour",0,1458648003
"watt","meanPerHour",169.73,1458648121
"motion","livingRoomPerHour",0,1458651605
"watt","meanPerHour",173.95,1458651649
"motion","livingRoomPerHour",0,1458655207
"watt","meanPerHour",167.83,1458655238
"motion","livingRoomPerHour",0,1458658809
"watt","meanPerHour",161.48,1458658905
"motion","livingRoomPerHour",0,1458662401
"watt","meanPerHour",162.28,1458662416
"watt","meanPerHour",237.19,1458666000
"motion","livingRoomPerHour",0.01,1458666003
"motion","livingRoomPerHour",0,1458669605
"watt","meanPerHour",270.53,1458669643
"motion","livingRoomPerHour",0.14,1458673208
"watt","meanPerHour",2263.21,1458673221
"motion","livingRoomPerHour",0.06,1458676800
"watt","meanPerHour",1574.57,1458676822
"motion","livingRoomPerHour",0.01,1458680402
"watt","meanPerHour",1204.82,1458680448
"motion","livingRoomPerHour",0.01,1458684004
"watt","meanPerHour",2443.52,1458684015
"watt","meanPerHour",3241.09,1458687605
"watt","sumPerDay",30204.43,1458687605
"motion","livingRoomPerHour",0.01,1458687607
"temp","outside",12.25,1458687617
"min","tankHotWaterPerDay",95,1458687937
"motion","livingRoomPerHour",0.02,1458691209
"watt","meanPerHour",716.79,1458691295
"motion","livingRoomPerHour",0,1458694801
"watt","meanPerHour",191.12,1458694829
"motion","livingRoomPerHour",0,1458698403
"watt","meanPerHour",172.14,1458698408
"motion","livingRoomPerHour",0,1458702005
"watt","meanPerHour",168.91,1458702218
"watt","meanPerHour",168.81,1458705601
"motion","livingRoomPerHour",0,1458705608
"motion","livingRoomPerHour",0,1458709200
"watt","meanPerHour",1158.47,1458709234
"motion","livingRoomPerHour",0,1458712802
"watt","meanPerHour",699.1799999999999,1458712815
"motion","livingRoomPerHour",0,1458716404
"watt","meanPerHour",1222.02,1458716413
"motion","livingRoomPerHour",0.07000000000000001,1458720006
"watt","meanPerHour",2311.36,1458720214
"watt","meanPerHour",1729.08,1458723608
"motion","livingRoomPerHour",0.1,1458723609
"motion","livingRoomPerHour",0.09,1458727201
"watt","meanPerHour",1237.97,1458727278
"motion","livingRoomPerHour",0.06,1458730803
"watt","meanPerHour",1174.93,1458730812
"motion","livingRoomPerHour",0.01,1458734405
"watt","meanPerHour",1231.89,1458734480
"motion","livingRoomPerHour",0.09,1458738007
"watt","meanPerHour",1242.79,1458738037
"motion","livingRoomPerHour",0.03,1458741610
"watt","meanPerHour",2417.38,1458741714
"motion","livingRoomPerHour",0.36,1458745201
"watt","meanPerHour",1305.75,1458745205
"motion","livingRoomPerHour",0.09,1458748804
"watt","meanPerHour",1119.61,1458748845
"motion","livingRoomPerHour",0.01,1458752406
"watt","meanPerHour",1406.78,1458752423
"motion","livingRoomPerHour",0.01,1458756010
"watt","meanPerHour",1604.91,1458756054
"motion","livingRoomPerHour",0.14,1458759600
"watt","meanPerHour",2330.24,1458759618
"motion","livingRoomPerHour",0.05,1458763202
"watt","meanPerHour",852.63,1458763337
"motion","livingRoomPerHour",0,1458766804
"watt","meanPerHour",1362.09,1458766812
"motion","livingRoomPerHour",0.01,1458770406
"watt","meanPerHour",2819.14,1458770408
"temp","outside",11.14,1458774003
"motion","livingRoomPerHour",0.03,1458774008
"watt","meanPerHour",3507.53,1458774101
"watt","sumPerDay",32151.52,1458774101
"motion","livingRoomPerHour",0.01,1458777600
"watt","meanPerHour",2746.19,1458777645
"min","tankHotWaterPerDay",167,1458778644
"watt","meanPerHour",804.35,1458781202
"motion","livingRoomPerHour",0,1458781202
"motion","livingRoomPerHour",0,1458784804
"watt","meanPerHour",184.78,1458784868
"motion","livingRoomPerHour",0,1458788406
"watt","meanPerHour",178.05,1458788414
"motion","livingRoomPerHour",0,1458792009
"watt","meanPerHour",227.79,1458792032
"motion","livingRoomPerHour",0,1458795601
"watt","meanPerHour",806.5,1458795699
"motion","livingRoomPerHour",0.05,1458799203
"watt","meanPerHour",3572.55,1458799217
"motion","livingRoomPerHour",0.11,1458802812
"watt","meanPerHour",1402.26,1458802826
"motion","livingRoomPerHour",0.01,1458806407
"watt","meanPerHour",312.01,1458806433
"motion","livingRoomPerHour",0,1458810009
"watt","meanPerHour",294.41,1458810038
"motion","livingRoomPerHour",0,1458813601
"watt","meanPerHour",332.32,1458813681
"motion","livingRoomPerHour",0.01,1458817203
"watt","meanPerHour",310.69,1458817383
"motion","livingRoomPerHour",0,1458820806
"watt","meanPerHour",174.29,1458821147
"watt","meanPerHour",406.23,1458824402
"motion","livingRoomPerHour",0.01,1458824408
"motion","livingRoomPerHour",0,1458828000
"watt","meanPerHour",295.49,1458828046
"motion","livingRoomPerHour",0.01,1458831602
"watt","meanPerHour",277.53,1458831611
"motion","livingRoomPerHour",0,1458835204
"watt","meanPerHour",409.48,1458835336
"motion","livingRoomPerHour",0,1458838806
"watt","meanPerHour",369.44,1458838825
"watt","meanPerHour",460.46,1458842405
"motion","livingRoomPerHour",0.02,1458842409
"motion","livingRoomPerHour",0.3,1458846001
"watt","meanPerHour",2279.93,1458846026
"motion","livingRoomPerHour",0.06,1458849603
"watt","meanPerHour",2108.95,1458849623
"motion","livingRoomPerHour",0.04,1458853205
"watt","meanPerHour",1359.74,1458853227
"motion","livingRoomPerHour",0.03,1458856807
"watt","meanPerHour",3046.47,1458856866
"motion","livingRoomPerHour",0,1458860409
"temp","outside",11.88,1458860428
"watt","meanPerHour",3308.36,1458860499
"watt","sumPerDay",25668.27,1458860499
"motion","livingRoomPerHour",0,1458864001
"watt","meanPerHour",2788.46,1458864011
"min","tankHotWaterPerDay",154,1458864266
"motion","livingRoomPerHour",0,1458867604
"watt","meanPerHour",388.13,1458867618
"motion","livingRoomPerHour",0,1458871206
"watt","meanPerHour",175.21,1458871303
"motion","livingRoomPerHour",0,1458874808
"watt","meanPerHour",177.81,1458874832
"motion","livingRoomPerHour",0,1458878400
"watt","meanPerHour",207.16,1458878420
"motion","livingRoomPerHour",0,1458882002
"watt","meanPerHour",1214.34,1458882013
"motion","livingRoomPerHour",0.06,1458885604
"watt","meanPerHour",4729.68,1458885644
"motion","livingRoomPerHour",0.11,1458889206
"watt","meanPerHour",1805.55,1458889270
"motion","livingRoomPerHour",0.04,1458892808
"watt","meanPerHour",1277.38,1458892824
"motion","livingRoomPerHour",0,1458896401
"watt","meanPerHour",1341.72,1458896469
"motion","livingRoomPerHour",0,1458900002
"watt","meanPerHour",1353.61,1458900010
"motion","livingRoomPerHour",0.01,1458903604
"watt","meanPerHour",1305.37,1458903694
"watt","meanPerHour",842.5700000000001,1458907203
"motion","livingRoomPerHour",0.01,1458907207
"motion","livingRoomPerHour",0.07000000000000001,1458910809
"watt","meanPerHour",743.6900000000001,1458910867
"motion","livingRoomPerHour",0,1458914401
"watt","meanPerHour",563.9,1458914405
"motion","livingRoomPerHour",0,1458918003
"watt","meanPerHour",370.25,1458918005
"motion","livingRoomPerHour",0,1458921605
"watt","meanPerHour",287.8,1458921616
"motion","livingRoomPerHour",0.04,1458925207
"watt","meanPerHour",279.89,1458925270
"motion","livingRoomPerHour",0.01,1458928810
"watt","meanPerHour",198.84,1458928986
"motion","livingRoomPerHour",0,1458932402
"watt","meanPerHour",211.43,1458932712
"motion","livingRoomPerHour",0,1458936004
"watt","meanPerHour",173.16,1458936064
"motion","livingRoomPerHour",0,1458939606
"watt","meanPerHour",180.01,1458940937
"motion","livingRoomPerHour",0,1458943209
"watt","meanPerHour",972.67,1458944538
"motion","livingRoomPerHour",0,1458946801
"temp","outside",11.6,1458946814
"watt","meanPerHour",2480.3,1458946815
"watt","sumPerDay",24068.93,1458946815
"min","tankHotWaterPerDay",118,1458948510
"motion","livingRoomPerHour",0,1458950403
"watt","meanPerHour",1321.42,1458950647
"motion","livingRoomPerHour",0,1458954005
"watt","meanPerHour",228.18,1458954220
"motion","livingRoomPerHour",0,1458957607
"watt","meanPerHour",182.97,1458957693
"motion","livingRoomPerHour",0,1458961209
"watt","meanPerHour",210.92,1458961300
"motion","livingRoomPerHour",0,1458964801
"watt","meanPerHour",220.13,1458965160
"motion","livingRoomPerHour",0,1458968404
"watt","meanPerHour",268.22,1458968473
"motion","livingRoomPerHour",0,1458972006
"watt","meanPerHour",230.42,1458972050
"motion","livingRoomPerHour",0,1458975608
"watt","meanPerHour",212.85,1458975736
"motion","livingRoomPerHour",0,1458979200
"watt","meanPerHour",167.85,1458979248
"motion","livingRoomPerHour",0,1458982803
"watt","meanPerHour",255.73,1458982857
"motion","livingRoomPerHour",0,1458986405
"watt","meanPerHour",185.92,1458986630
"motion","livingRoomPerHour",0,1458990007
"watt","meanPerHour",250.66,1458990711
"motion","livingRoomPerHour",0,1458993609
"watt","meanPerHour",184.09,1458993635
"motion","livingRoomPerHour",0,1458997201
"watt","meanPerHour",221,1458997413
"motion","livingRoomPerHour",0,1459000803
"watt","meanPerHour",180.07,1459000820
"motion","livingRoomPerHour",0,1459004406
"watt","meanPerHour",188.57,1459004477
"motion","livingRoomPerHour",0,1459008008
"watt","meanPerHour",178.55,1459008009
"motion","livingRoomPerHour",0,1459011600
"watt","meanPerHour",197.84,1459011725
"motion","livingRoomPerHour",0,1459015202
"watt","meanPerHour",178.01,1459015276
"watt","meanPerHour",185.24,1459018804
"motion","livingRoomPerHour",0,1459018804
"watt","meanPerHour",173.18,1459022404
"motion","livingRoomPerHour",0,1459022406
"motion","livingRoomPerHour",0,1459026008
"watt","meanPerHour",174.08,1459026021
"motion","livingRoomPerHour",0,1459029600
"watt","meanPerHour",1227.86,1459029671
"temp","outside",12.76,1459033200
"motion","livingRoomPerHour",0,1459033202
